ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0031400,negative regulation of protein modification process,32/3002,63/8880,0.0038763076363408804,0.03081501700822246,0.024721962015053292,l(2)gl/dco/hyd/shi/sws/mts/svr/ash1/CycE/Wee1/HDAC1/Cbl/par-6/wdb/I-2/ics/CG14408/MKP-4/CG10376/CG9246/CG8441/CG8060/CG8209/SCCRO4/Hexim/CG17059/CG30496/endos/Pka-R1/gwl/Utx/CoRest,32
GO:0044087,regulation of cellular component biogenesis,121/3002,293/8880,0.0039095636848638935,0.03099257468615567,0.024864411203647758,Abl/baz/car/chic/cup/Lar/dor/dsh/Mybbp1A/dlg1/dco/sti/lt/mr/ncd/pum/sax/shi/Btk29A/stau/Su(var)3-7/Su(var)205/Tm1/svr/hop/piwi/tws/gig/brat/Rac1/Cdc42/Sdc/Spn/dia/cpb/Mad/tsr/nmo/Mtor/Cdk5/Rho1/Cul1/pgc/Stat92E/chb/gek/trio/CG12179/Bap60/SkpA/DAAM/Cortactin/Top3beta/Rok/par-6/Ulp1/Rpt4/CHORD/CG4078/Tao/Rab35/Arpc5/Arpc2/Cul2/Tbce/PI31/CG11180/Panx/Rae1/DCP1/Usp5/Cip4/mad2/Abp1/Pex3/Smn/spartin/CG17816/Sra-1/cal1/CG7218/Vps39/Lrrk/Nup98-96/spas/atl/plum/Cul5/conu/Kat60/dbo/CG15456/Atx2/Jupiter/CG31715/4E-T/CG32039/Vps11/Synd/HSPC300/Ube3a/Spt-I/egg/kra/mnb/Nedd4/Su(var)3-3/CG9288/CoRest/aPKC/Rab8/Arp3/Src64B/spoon/Src42A/Patr-1/Fhos/kis/Pak/Arpc4/caz,121
GO:0034249,negative regulation of cellular amide metabolic process,41/3002,85/8880,0.003985360279033889,0.031505438640384895,0.025275866540244253,bru1/aub/bam/bcd/cup/fs(1)K10/pum/spn-E/me31B/Hrb27C/piwi/orb/brat/heph/Tis11/smg/Rga/Pink1/Rcd-1/PAN2/krimp/DCP1/PAN3/Srp9/CG2091/Paip2/Ythdf/Rpb7/CG31759/gw/4E-T/Not1/kra/AGO3/wech/AGO1/Unr/sqd/Rpb4/Patr-1/Ge-1,41
GO:0000132,establishment of mitotic spindle orientation,14/3002,22/8880,0.003998679887441556,0.0315229264459976,0.025289896481099666,asp/dsh/dlg1/l(2)gl/mud/ctp/Lis-1/Ran/ana2/Slik/nudE/pins/cno/aPKC,14
GO:0030177,positive regulation of Wnt signaling pathway,29/3002,56/8880,0.004076781201836084,0.03187301666890029,0.02557076334513977,flw/dco/hyd/Pp1alpha-96A/Pp1-87B/mts/tws/Eip63E/Ssdp/Usp47/spen/CtBP/Tnks/botv/Nulp1/sotv/Nek2/CycY/Gint3/Vps35/wls/Rnf146/hyx/pont/dlp/gish/nej/ttv/RpS12,29
GO:0043487,regulation of RNA stability,29/3002,56/8880,0.004076781201836084,0.03187301666890029,0.02557076334513977,aub/pum/spn-E/me31B/piwi/Tis11/smg/Rga/Nab2/CG1677/PAN2/DCP1/PAN3/CG9705/Suv3/CG2091/Smg6/Ythdf/Rpb7/CG31643/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/rump/Ge-1,29
GO:1903829,positive regulation of protein localization,29/3002,56/8880,0.004076781201836084,0.03187301666890029,0.02557076334513977,Abl/dor/smo/Klp61F/Parp/tsr/Mtor/Rab11/Nup154/Crag/Rep/Akap200/JhI-21/Lnk/Aladin/Rab35/papi/Hrs/Vps35/Herc4/wls/mop/Snx3/p53/Nup358/tral/Haspin/Hip14/smt3,29
GO:2000112,regulation of cellular macromolecule biosynthetic process,74/3002,169/8880,0.004093340180816793,0.03191455888230236,0.025604091414420833,bru1/aub/bam/bcd/cup/fs(1)K10/Hrb98DE/mus301/pum/spn-B/spn-E/stau/me31B/Hrb27C/piwi/orb/brat/RpS9/heph/Tis11/peng/smg/Rga/Gcn2/Dph5/tyf/Mkrn1/Pink1/CG1578/Rcd-1/CG3662/Gle1/PAN2/krimp/CG8963/CG5726/eIF3k/DCP1/Upf3/PAN3/Srp9/GAPsec/Dph1/Gbs-70E/CG7414/Suv3/eIF3a/CG2091/Paip2/Sra-1/EndoU/Ythdf/PQBP1/sip3/Atx2/Rpb7/CG31759/gw/4E-T/Not1/Sbp2/kra/AGO3/wech/mtTFB1/AGO1/Unr/sqd/Rpb4/spoon/eIF4E3/Patr-1/Ge-1/eEF5,74
GO:0044089,positive regulation of cellular component biogenesis,60/3002,133/8880,0.004174049680207148,0.03245466573267914,0.026037402907824265,Abl/chic/Lar/Mybbp1A/dlg1/dco/sax/shi/stau/Su(var)3-7/Su(var)205/svr/hop/piwi/Rac1/Cdc42/Sdc/dia/cpb/Mad/nmo/Cul1/pgc/Stat92E/chb/trio/CG12179/Bap60/SkpA/DAAM/Top3beta/Rok/par-6/Ulp1/Rpt4/CHORD/Rab35/Panx/Abp1/Smn/Sra-1/CG7218/Nup98-96/spas/CG15456/Atx2/Jupiter/Synd/HSPC300/egg/kra/mnb/Nedd4/Su(var)3-3/CoRest/aPKC/Arp3/Fhos/Pak/caz,60
GO:0007406,negative regulation of neuroblast proliferation,13/3002,20/8880,0.004243021332632986,0.03281115679022456,0.02632340496912419,brm/l(2)gl/mor/polo/mts/tws/brat/Snr1/Bap60/HDAC3/MAGE/hpo/osa,13
GO:2000178,negative regulation of neural precursor cell proliferation,13/3002,20/8880,0.004243021332632986,0.03281115679022456,0.02632340496912419,brm/l(2)gl/mor/polo/mts/tws/brat/Snr1/Bap60/HDAC3/MAGE/hpo/osa,13
GO:0032785,"negative regulation of DNA-templated transcription, elongation",9/3002,12/8880,0.004274870750279208,0.03287827422572464,0.02637725127044338,su(sable)/TH1/NELF-B/spt4/Wdr82/Hexim/Spt5/Usp10/Larp7,9
GO:0035335,peptidyl-tyrosine dephosphorylation,9/3002,12/8880,0.004274870750279208,0.03287827422572464,0.02637725127044338,csw/Lar/Ptp69D/PRL-1/CG3632/Ptp52F/primo-1/Ptpmeg/Ptp61F,9
GO:0010256,endomembrane system organization,80/3002,185/8880,0.004357672268757673,0.03342452405063318,0.026815491087689464,Arl1/Bsg25D/car/dor/ecd/g/twe/Myb/ref(2)P/shi/fwd/Klp61F/dia/Syx1A/Rme-8/ari-1/Osbp/fws/AP-1mu/rush/mbt/fan/CG16865/Dd/Vap33/Tango4/Tango2/CG9723/Rab35/IPIP/Cog4/Tango6/Lnpk/eIF3m/GPHR/Vps51/EndoB/GM130/MAN1/Cip4/ClC-c/kud/Pi4KIIalpha/jagn/CG8379/CG9356/Ccm3/Arl6IP1/CG7215/subdued/CG5510/Golgin84/atl/p115/tral/CG31935/CG32022/scramb1/Vps11/Arv1/CG32579/Rtnl1/eca/CG9853/alphaSnap/Sec22/Vti1a/wol/scra/ReepA/Bsg/Ire1/Arp3/Vti1b/PIG-V/Ote/Snap24/Topors/sau/dop,80
GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,12/3002,18/8880,0.004435532990294982,0.033507719716305326,0.026882236469852164,aub/pum/spn-E/piwi/smg/Rga/PAN2/PAN3/Rpb7/gw/Not1/AGO3,12
GO:0042176,regulation of protein catabolic process,40/3002,83/8880,0.00450967570559448,0.033507719716305326,0.026882236469852164,Pka-C1/fzy/eIF4A/dco/sina/pll/poe/CkIalpha/Cul1/Usp47/ari-1/EloB/SkpA/Roc1a/gus/Axn/Apc2/CSN5/CSN4/Tnks/UbcE2H/Fbw5/Ufd4/Pomp/Cul2/PI31/muskelin/CG8405/Usp5/CG8209/Lon/Rnf146/Kcmf1/Bdbt/wds/CG32039/Nedd4/scny/pic/ebi,40
GO:0006611,protein export from nucleus,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Abl/RanGAP/Nup214/Ran/emb/Cse1/mbo/RanBP3/Ranbp16/ebo,10
GO:0007094,mitotic spindle assembly checkpoint signaling,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0009794,"regulation of mitotic cell cycle, embryonic",10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,ben/CycA/l(3)mbt/twe/mus304/geminin/nopo/Capr/grp/Xpd,10
GO:0031577,spindle checkpoint signaling,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0033046,negative regulation of sister chromatid segregation,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0033048,negative regulation of mitotic sister chromatid segregation,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0071173,spindle assembly checkpoint signaling,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0071174,mitotic spindle checkpoint signaling,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:2000816,negative regulation of mitotic sister chromatid separation,10/3002,14/8880,0.0045102004692137545,0.033507719716305326,0.026882236469852164,Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,10
GO:0033047,regulation of mitotic sister chromatid segregation,11/3002,16/8880,0.004541104893840836,0.03364923156323837,0.02699576717157546,ncd/Mtor/aurB/Bub3/Mad1/BuGZ/CG15237/mad2/Chro/Zwilch/BubR1,11
GO:0030951,establishment or maintenance of microtubule cytoskeleton polarity,22/3002,40/8880,0.004637905627693646,0.03427702127967335,0.027499423993150647,baz/BicD/Pka-C1/grk/egh/l(2)gl/mago/heph/Rab11/mael/14-3-3epsilon/chb/DCTN2-p50/Apc2/Eb1/nudE/Lkb1/spn-F/Pka-R1/capt/sqd/jvl,22
GO:0006952,defense response,149/3002,370/8880,0.004658070563971589,0.03433663444299057,0.027547249842434854,aub/bam/ben/brm/cact/cad/E(bx)/His2Av/dlg1/Mtr4/hyd/mor/Pp1alpha-96A/Ras85D/rl/sax/spz/Su(var)2-10/tub/me31B/LysX/B52/hop/faf/Parp/Dsor1/Rac1/Cdc42/Arf79F/pll/lwr/dia/eff/Cdk5/Rho1/ksr/Cul1/p38a/Rab14/crq/Stat92E/spen/SamDC/Cdk9/IKKbeta/MED6/ssx/BomS2/SkpA/Crag/tyf/mbo/Tak1/Dronc/CG4325/Eb1/Ulp1/Nxt1/JhI-21/ECSIT/Spt6/Spn88Ea/Spn27A/cathD/Uba2/Hml/Aos1/Vap33/CG3527/Ntf-2/Zir/Npc2a/Pez/r2d2/Wwox/RluA-2/CG10333/Pld3/Ars2/Cyp6a13/Myd88/Sting/ClC-b/Cyp6a20/Gbp1/Dcr-2/Atg7/DMAP1/Herc4/Fit1/Uev1A/Atg18a/GstO2/FoxK/mop/PDCD-5/CG7408/RhoBTB/Hat1/dgrn/CG14722/GILT1/CG9925/Rrp6/Der-2/Prx5/subdued/GILT2/Nup98-96/Dis3/puf/gb/grass/krz/GNBP1/Ephrin/G9a/CG13551/key/HBS1/vir-1/dome/tefu/CG30424/NUCB1/CG32706/IMPPP/EMRE/akirin/Pcmt/scny/pic/PPO3/CSN8/aPKC/Tl/Src64B/CG43345/Tasp1/smt3/Src42A/Traf6/coro/Doa/Ubc7/Drs/lola/Ge-1/Fuca,149
GO:0030952,establishment or maintenance of cytoskeleton polarity,25/3002,47/8880,0.004726954185493903,0.03470987270026109,0.02784668767874513,baz/BicD/Pka-C1/cta/Gbeta13F/grk/egh/l(2)gl/mago/heph/Rho1/Rab11/mael/14-3-3epsilon/chb/DCTN2-p50/Apc2/Eb1/nudE/Lkb1/spn-F/Pka-R1/capt/sqd/jvl,25
GO:0098534,centriole assembly,18/3002,31/8880,0.004733164459126513,0.03470987270026109,0.02784668767874513,Cam/Myb/mts/tws/emb/CG12179/ana2/Klp10A/Wdr62/Rcd4/Rcd1/Cep135/CG17816/CG17493/Pp2A-29B/asl/ana1/Rcd5,18
GO:0002064,epithelial cell development,129/3002,316/8880,0.004749249852028686,0.0347380697939624,0.027869309359571482,Abl/aub/baz/brn/cact/chif/cni/cos/csw/cta/cup/Lar/dor/dsh/EcR/e(y)1/fs(1)K10/dup/grk/kel/egh/dlg1/Catsup/Myb/ndl/Ras85D/rl/sax/Sce/shi/sl/smo/spir/spn-D/spn-E/CCT1/tor/vir/Cdk1/rhi/me31B/Rap1/fs(2)ltoPP43/Hrb27C/hop/orb/fs(1)M3/PCNA/alpha-Cat/Parp/Dsor1/Rac1/Cdc42/CycE/msn/dia/cpb/Mad/tsr/Dp/Rho1/Rme-8/Lis-1/Rab11/mael/Stat92E/Cbl/lig/asun/Prosalpha7/mip130/rasp/Crk/Mcm6/Cortactin/CalpB/Rok/par-6/gus/Axn/Apc2/MED15/Ptpmeg2/Rpt4/Spt6/Tao/Rab35/Hrs/r2d2/Dlg5/geminin/mip40/Cip4/nudE/mop/RhoGAP71E/M1BP/Lkb1/Sra-1/mats/polybromo/CG41099/armi/mask/dome/Mrtf/Not1/kra/kuz/pic/zuc/hpo/nej/aPKC/Ptpmeg/cic/Src64B/scrib/sqd/jvl/Caf1-55/spoon/smt3/Smr/stai/kis/Sec15/squ/dop,129
GO:0022411,cellular component disassembly,64/3002,144/8880,0.004826113567395315,0.03520953805724397,0.028247554177448425,car/DNaseII/dor/flw/lt/twe/Pp1alpha-96A/ref(2)P/Sod1/Pp1-87B/Klp67A/cpb/tsr/Vps25/sip1/Drep1/Hus1-like/Apc2/Drep4/Vha100-1/fab1/Pink1/Atg5/Klp10A/Fign/CG5676/Atg18b/Gle1/mIF3/CG8155/Dcr-2/Atg7/Pym/Usp5/ntc/Atg18a/Cep135/Atg3/eRF1/aux/CG1965/CG11975/ema/Vps39/spas/atl/Sid/Fis1/Kat60/ago/mask/CG31495/Tengl3/CG31715/Vps11/Atg8a/pea/alphaSnap/Atg1/Patronin/Vamp7/stai/Vps4/eEF5,64
GO:0060811,intracellular mRNA localization involved in anterior/posterior axis specification,30/3002,59/8880,0.004985632736277574,0.03618727801932418,0.02903196556351701,aub/Pka-C1/chic/cup/fs(1)K10/mago/spir/spn-E/Sry-delta/stau/swa/Tm1/Hrb27C/enc/orb/Syx1A/Rab11/mael/asun/DCTN2-p50/Vps25/Grip75/tsu/DCP1/CG7483/spn-F/sqd/jvl/rump/Ge-1,30
GO:0072659,protein localization to plasma membrane,30/3002,59/8880,0.004985632736277574,0.03618727801932418,0.02903196556351701,arm/shi/smo/Klp61F/Cdc42/Arf79F/CG10939/Ank/Rab10/Rab11/Crag/Arfrp1/Rab35/Hyccin/Vps35/Herc4/wls/CG11753/CG9356/CG5447/CG31495/Bsg/aPKC/Rab8/scrib/Vti1b/smt3/Sec15/sau/dop,30
GO:0030718,germ-line stem cell population maintenance,39/3002,81/8880,0.005103905169999909,0.03695123181749934,0.029644862735525787,bru1/bam/chic/fzy/His2Av/Hrb98DE/eIF4A/put/sax/Rap1/piwi/eff/Mad/alien/Rab11/mael/Stat92E/Rga/dom/Parg/CSN5/CSN4/CSN3/CSN1b/lili/ball/CSN7/CSN6/CG4078/shv/lid/loqs/Nedd8/enok/Nup98-96/scny/magu/AGO1/Ote,39
GO:0006261,DNA-templated DNA replication,47/3002,101/8880,0.005172917510807343,0.03735557225361638,0.02996925291516347,chif/dup/mus101/Blm/Btk29A/Cdk1/tam/PCNA/Dref/Mcm5/Mcm7/rnh1/Orc6/Orc4/CG14803/CG14805/SuUR/SkpA/Mcm6/ADD1/CG4325/RecQ5/Pol31/RfC38/spidey/Caf1-180/Psf3/RfC3/CG6443/CG10336/Mcm10/mms4/nopo/Ntan1/pita/Psf1/Cdc6/ssp/CG1234/timeout/Sld5/ago/Chrac-14/Rif1/RfC4/Psf2/spoon,47
GO:0000212,meiotic spindle organization,21/3002,38/8880,0.005223716326236259,0.03735999905380055,0.029972804403905862,Axs/Grip91/ifc/mud/ncd/polo/sub/fwd/Klp67A/Ran/Nup154/fws/Grip75/Klp10A/Grip71/Synd/Spc25/mei-38/Incenp/ghi/sau,21
GO:0055059,asymmetric neuroblast division,21/3002,38/8880,0.005223716326236259,0.03735999905380055,0.029972804403905862,baz/CycA/Galphai/Gbeta13F/l(2)gl/mud/Cdk1/mts/tws/brat/Cdc42/Pfdn2/flfl/par-6/ana2/Cep135/Zif/Lkb1/pins/aPKC/Sgt1,21
GO:0007088,regulation of mitotic nuclear division,27/3002,52/8880,0.005239351523401205,0.03735999905380055,0.029972804403905862,CycA/Myb/Mtor/Lis-1/14-3-3epsilon/aurB/Bub3/Cdc16/dgt4/Mad1/Nek2/BuGZ/CG15237/dgt5/dgt3/mad2/dgt6/ago/Chro/Zwilch/endos/lmgA/bora/gwl/nej/Xpd/BubR1,27
GO:0018209,peptidyl-serine modification,27/3002,52/8880,0.005239351523401205,0.03735999905380055,0.029972804403905862,aurA/awd/Pka-C3/dco/MAPk-Ak2/CkIalpha/Lk6/Pdk1/JIL-1/Pkn/IKKbeta/mbt/CG8878/ball/Pink1/CG8173/CG1218/Lrrk/rumi/mnb/gwl/Atg1/CG17528/aPKC/dop/S6KL/Tlk,27
GO:0061013,regulation of mRNA catabolic process,27/3002,52/8880,0.005239351523401205,0.03735999905380055,0.029972804403905862,aub/pum/spn-E/me31B/piwi/Tis11/smg/Rga/Nab2/PAN2/DCP1/PAN3/CG9705/Suv3/CG2091/Ythdf/Rpb7/CG31643/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/rump/Ge-1,27
GO:1990778,protein localization to cell periphery,34/3002,69/8880,0.0055006940760761675,0.03912523756366958,0.031389002206972036,arm/aurA/l(2)gl/shi/smo/Klp61F/Cdc42/Arf79F/CG10939/Ank/Rab10/Rab11/Crag/Lnk/Arfrp1/Rab35/Hyccin/Vps35/Herc4/wls/CG11753/CG9356/Lkb1/CG5447/CG31495/Bsg/aPKC/Rab8/scrib/Vti1b/smt3/Sec15/sau/dop,34
GO:0051783,regulation of nuclear division,29/3002,57/8880,0.00565698746352748,0.04013632605372747,0.032200168114763,CycA/Myb/Mtor/Lis-1/14-3-3epsilon/aurB/Bub3/Cdc16/dgt4/Mad1/Hus1-like/Nek2/BuGZ/CG15237/dgt5/dgt3/mad2/dgt6/ago/Chro/pch2/Zwilch/endos/lmgA/bora/gwl/nej/Xpd/BubR1,29
GO:0032880,regulation of protein localization,50/3002,109/8880,0.0056950516414153475,0.04030562732752308,0.03233599343846016,Abl/Arl1/aurA/dor/Galphai/l(2)gl/smo/Su(dx)/Cdk1/Klp61F/wapl/Parp/Nup214/tsr/Mtor/Rab2/Rab11/Ran/Nup154/Crag/mbo/Rep/Akap200/JhI-21/Lnk/Aladin/Rab35/papi/Hrs/Vps35/Herc4/wls/mop/dgrn/Snx3/p53/TBC1d7/Nup358/tamo/dlp/tral/Haspin/gw/CG32039/cno/Hip14/Mi-2/Vti1b/smt3/Ptp61F,50
GO:0006270,DNA replication initiation,16/3002,27/8880,0.0058249553513168816,0.04102040517875263,0.03290943822619411,dup/mus101/Cdk1/Mcm5/Mcm7/Orc6/Orc4/Mcm6/Psf3/Mcm10/Psf1/Cdc6/CG1234/Sld5/Rif1/Psf2,16
GO:0007294,germarium-derived oocyte fate determination,16/3002,27/8880,0.0058249553513168816,0.04102040517875263,0.03290943822619411,baz/BicD/mus301/spn-B/spn-D/spn-E/piwi/enc/Lis-1/14-3-3epsilon/drosha/tsu/nudE/pasha/aPKC/AGO1,16
GO:0002831,regulation of response to biotic stimulus,75/3002,174/8880,0.006211947199477951,0.04363739146563966,0.03500896767188851,aub/bam/brm/cact/cad/E(bx)/His2Av/dlg1/hyd/mor/Pp1alpha-96A/sax/spz/Su(var)2-10/tub/me31B/faf/Parp/Arf79F/pll/lwr/Cul1/p38a/Stat92E/Cdk9/IKKbeta/MED6/SkpA/Crag/Tak1/CG4325/Nxt1/Spt6/Spn88Ea/Spn27A/Uba2/Aos1/Ntf-2/Npc2a/RluA-2/CG10333/Myd88/Sting/Gbp1/Dcr-2/Atg7/DMAP1/Herc4/Atg18a/GstO2/mop/PDCD-5/Hat1/dgrn/GILT1/CG9925/Prx5/GILT2/Nup98-96/puf/grass/GNBP1/G9a/key/HBS1/tefu/EMRE/akirin/scny/Tl/smt3/Traf6/Doa/Ubc7/lola,75
GO:0009411,response to UV,15/3002,25/8880,0.00642973865243319,0.04494482338819062,0.03605788100910809,hay/ninaD/Rh4/PCNA/14-3-3epsilon/Kap-alpha3/Ercc1/Tfb4/p53/CG17059/Victoria/alph/mrn/Xpd/Tfb5,15
GO:0061983,meiosis II cell cycle process,15/3002,25/8880,0.00642973865243319,0.04494482338819062,0.03605788100910809,fzy/mei-S332/mud/polo/fwd/dia/fws/Grip75/sunn/Incenp/BubR1/Det/ghi/sau/solo,15
GO:0007259,receptor signaling pathway via JAK-STAT,19/3002,34/8880,0.006616663700596449,0.0460247342703253,0.03692426105363807,E(bx)/Su(var)2-10/hop/CycD/CycE/BRWD3/Cdk4/Stat92E/lig/EloB/Cul2/Cul5/mask/dome/CG30423/Cnot4/pzg/EloC/Ptp61F,19
GO:0097696,receptor signaling pathway via STAT,19/3002,34/8880,0.006616663700596449,0.0460247342703253,0.03692426105363807,E(bx)/Su(var)2-10/hop/CycD/CycE/BRWD3/Cdk4/Stat92E/lig/EloB/Cul2/Cul5/mask/dome/CG30423/Cnot4/pzg/EloC/Ptp61F,19
GO:0030162,regulation of proteolysis,61/3002,138/8880,0.006736493553487176,0.046743688764783874,0.037501056636707664,bam/bur/Pka-C1/fzy/eIF4A/dco/sina/pll/poe/CkIalpha/Cul1/Usp47/ari-1/lok/Drice/EloB/SkpA/Roc1a/CG14812/Dronc/Axn/Apc2/STUB1/CSN5/CSN4/Tnks/Spn88Ea/Spn27A/UbcE2H/CG8974/CG15445/Ufd4/Nedd8/Pomp/Cul2/PI31/DUBAI/muskelin/eIF3m/CG8405/Usp5/ntc/CG8209/Rnf146/ScsbetaA/Kcmf1/p53/CG5111/sip3/wds/krz/ago/CG32039/CG32176/pen-2/Ube3a/scny/CSN8/hpo/ebi/Cyt-c-p,61
GO:0031056,regulation of histone modification,22/3002,41/8880,0.006854524236426806,0.04733124034788145,0.03797243161324416,ash2/hyd/Su(var)205/ash1/atms/Gug/mof/HDAC1/Parg/trr/MRG15/Ada3/Atxn7/CG9246/Rtf1/CG9899/upSET/Ada2b/G9a/Utx/CoRest/ebi,22
GO:0055057,neuroblast division,22/3002,41/8880,0.006854524236426806,0.04733124034788145,0.03797243161324416,baz/CycA/Galphai/Gbeta13F/l(2)gl/mud/Cdk1/mts/tws/brat/Cdc42/Pfdn2/flfl/par-6/ana2/ric8a/Cep135/Zif/Lkb1/pins/aPKC/Sgt1,22
GO:0045676,regulation of R7 cell differentiation,14/3002,23/8880,0.007064728990157043,0.04854649122049804,0.0389473908645589,Dab/sina/sl/RasGAP1/Rap1/eff/Usp47/Nf-YB/Mcm10/mask/alph/Src64B/tgo/Src42A,14
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",14/3002,23/8880,0.007064728990157043,0.04854649122049804,0.0389473908645589,RpS21/Rtc1/rnh1/CG2145/Dcr-2/CG5645/CG7728/Tsr1/Trax/Regnase-1/CG32409/CG32706/CG42360/zuc,14
GO:1902531,regulation of intracellular signal transduction,141/3002,352/8880,0.00720970263407385,0.049423033998796106,0.039650614791512176,ben/Pka-C1/crc/dnc/flw/l(2)gl/dco/sti/PpV/Ras85D/sl/Su(dx)/tor/vap/Pp1-87B/mts/Rap1/gig/Rox8/CycD/Rac1/Cdc42/pll/msn/poe/cpb/Cdc37/Mtor/MAPk-Ak2/CkIalpha/ksr/Cul1/RtGEF/Cdk4/PTP-ER/Usp47/Cbl/14-3-3epsilon/lig/Pdk1/ArfGAP1/IKKbeta/trio/Mekk1/Crk/SkpA/mbt/Crag/CG14812/Tsc1/Tak1/wdb/CG7028/ics/Lnk/Smurf/RhoGAP5A/pod1/spidey/Usp7/wcy/CG8173/Socs16D/Tao/MKP-4/Zir/Fnta/Pez/Fgop2/Mnn1/Ufd4/Dlg5/CG5110/Nf-YB/CG15237/Dhx15/Myd88/Git/Mos/CG5522/Gbp1/CG5189/Rae1/sigmar/MAN1/Herc4/Usp5/Uev1A/mad2/Pura/Atg18a/CG14184/PEK/M1BP/Kcmf1/Lkb1/Ccm3/Sur-8/PSR/CG7054/Rassf/TBC1d7/XNP/CycG/conu/Slmap/pont/krz/Prosap/scyl/armi/key/olf186-F/Spec2/tefu/ave/CG31935/ALiX/tum/alph/sra/mnb/cno/Pp2A-29B/Atg1/hpo/lic/CG42674/aPKC/Sik3/Src64B/Patronin/ebi/spoon/smt3/Src42A/Traf6/wap/Ptp61F/Pak/elgi,141
GO:0018022,peptidyl-lysine methylation,27/3002,53/8880,0.007291136931365327,0.0498608352077465,0.040001849543546485,ash2/Su(var)205/ash1/atms/BEAF-32/HDAC1/trr/MRG15/CG3909/Set2/Mnn1/Wdr82/Dpy-30L1/Rtf1/CG9899/Rbbp5/CG4565/CG5466/Set1/wds/G9a/CG33230/egg/Utx/CoRest/nej/gpp,27
GO:0030706,germarium-derived oocyte differentiation,18/3002,32/8880,0.007439097745300134,0.05038701527723575,0.04042398799920661,asp/baz/BicD/mus301/spn-B/spn-D/spn-E/piwi/enc/Lis-1/14-3-3epsilon/drosha/tsu/nudE/ranshi/pasha/aPKC/AGO1,18
GO:0031532,actin cytoskeleton reorganization,18/3002,32/8880,0.007439097745300134,0.05038701527723575,0.04042398799920661,asp/Pka-C1/Rac1/Cdc42/dia/nuf/sced/Rho1/Rab11/Pkn/trio/Rok/Akap200/pod1/Mtl/CG32264/parvin/Arp3,18
GO:0042147,"retrograde transport, endosome to Golgi",18/3002,32/8880,0.007439097745300134,0.05038701527723575,0.04042398799920661,Vps26/Vps29/Vps53/IPIP/Snx6/Rab9/Vps51/Vps35/Arl5/mop/CG4074/GCC185/Snx3/SIDL/Lrrk/CG33635/Vti1a/Vti1b,18
GO:0098781,ncRNA transcription,18/3002,32/8880,0.007439097745300134,0.05038701527723575,0.04042398799920661,Mybbp1A/rhi/Trf/brat/Su(Tpl)/ADD1/Rpt4/CG7099/udd/Rpb5/Pbp95/TAF1B/Pbp45/CG18600/rept/CG33785/Pbp49/Rpb12,18
GO:0090150,establishment of protein localization to membrane,40/3002,85/8880,0.007496809871247222,0.05065701527285623,0.04064060088097179,Hmr/boca/Klp61F/nmd/Arf79F/Srp54k/Rab11/Crag/Dnz1/CG14270/Arfrp1/Rab35/GABPI/Tom70/Pex19/Sgt/CG8314/Vps35/CG3776/Srp9/CG4942/wls/Pex3/CG13029/Vps37B/CG11753/CG9356/CG9393/CG5196/CG7215/Sil1/CG5447/CG31495/CG31935/CG32022/CG9853/app/scrib/PIG-V/sau,40
GO:0045451,pole plasm oskar mRNA localization,24/3002,46/8880,0.0076513499913248816,0.05135095671221804,0.04119732924169268,aub/Pka-C1/chic/cup/mago/spir/spn-E/stau/swa/Tm1/Hrb27C/enc/orb/Syx1A/Rab11/mael/DCTN2-p50/tsu/DCP1/CG7483/spn-F/sqd/rump/Ge-1,24
